Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3321b_3172_12~0429	"04/20/13 17:42:54"	D:/CGA/Users/Dugal/MSc	80033	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.045545	9.978796	87.037152	17.895892	-10.298928	93.347801	-18.055412	-9.991999	-93.419850	-17.887608	10.313165	-87.161658	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791970492E-001	-3.8430695652E-003	3.0693725691E+003	8.0750877723E-004	-1.0002413952E+000	2.0341929774E+003	2.3121042525E-007	-2.0421868441E-006	1.0000000000E+000	-9.9722039223E-001	-6.7223342680E-003	3.0696486198E+003	2.5251545777E-003	-1.0003305706E+000	2.0271292273E+003	2.5132449132E-007	-2.8292235595E-006	1.0000000000E+000	9.9904030973E-001	-5.0459456146E-003	6.4079465076E+000	3.2573204447E-003	9.9749880704E-001	-6.4149271160E-001	1.9790434758E-007	-1.3662166122E-006	1.0000000000E+000	-2.2469734568E-002	-4.8022466198E+000	8.9994381186E+003	4.7957641885E+000	-3.5856068351E-002	-1.7647549607E+002	2.0834587727E-007	-1.7648064252E-006	1.0000000000E+000	5	145	288	276	8	23	0.07549	288	278	9	23	0.06913	288	237	195	8	0.05956	288	261	64	28	0.29049	1.53
3321b_3172_12~0430	"04/20/13 17:43:52"	D:/CGA/Users/Dugal/MSc	80034	16.0	8.0	7.7	8.7	7.8	4.6	4.6	6.4	6.4	6.4	Auto	Auto	Auto	Auto	Auto	18.045745	9.978680	87.037151	17.895937	-10.299514	93.346472	-18.055494	-9.991427	-93.420900	-17.887718	10.313284	-87.161319	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789569506E-001	-3.8353324889E-003	3.0691590556E+003	7.2477682590E-004	-1.0001426450E+000	2.0341647483E+003	1.7183991861E-007	-2.0549552327E-006	1.0000000000E+000	-9.9726089660E-001	-6.6325913297E-003	3.0693245956E+003	2.2546878470E-003	-1.0000652381E+000	2.0270454718E+003	6.2475372053E-008	-2.7852983466E-006	1.0000000000E+000	9.9825927493E-001	-5.1040092615E-003	6.8836769923E+000	2.9746912096E-003	9.9677098199E-001	1.0700698354E-001	-1.9951740276E-008	-1.4427083418E-006	1.0000000000E+000	-2.2842341059E-002	-4.8028136274E+000	9.0009475837E+003	4.7974385144E+000	-3.5099133264E-002	-1.7847282090E+002	2.7299161707E-007	-1.6851432000E-006	1.0000000000E+000	4	143	288	276	7	38	0.07221	288	281	9	38	0.06313	288	232	191	6	0.05499	288	269	66	30	0.25307	2.50
3321b_3172_13~0431	"04/20/13 17:44:55"	D:/CGA/Users/Dugal/MSc	140000	16.0	11.3	7.7	8.7	7.8	3.1	6.2	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046267	9.978938	87.036969	17.896624	-10.300356	93.345234	-18.056424	-9.991434	-93.420995	-17.887970	10.313922	-87.160881	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9799988359E-001	-3.8198196834E-003	3.0696000458E+003	8.2823338982E-004	-1.0003128805E+000	2.0343379328E+003	2.5516334355E-007	-2.0147462690E-006	1.0000000000E+000	-9.9723963473E-001	-6.6947767798E-003	3.0699157267E+003	2.5221806585E-003	-1.0003810336E+000	2.0272352915E+003	2.6130764808E-007	-2.8006983432E-006	1.0000000000E+000	9.9892946180E-001	-5.3880958541E-003	6.9242504808E+000	3.2816842993E-003	9.9720919451E-001	-6.3751523760E-001	2.0947567501E-007	-1.4320513928E-006	1.0000000000E+000	-2.2666065053E-002	-4.8023504291E+000	9.0003851405E+003	4.7969081942E+000	-3.5314081255E-002	-1.7816694387E+002	2.5961232561E-007	-1.7035106388E-006	1.0000000000E+000	4	144	288	280	40	43	0.06727	288	280	23	35	0.07034	288	218	5	36	0.14422	288	256	41	45	0.26152	1.06
3321b_3172_13~0432	"04/20/13 17:45:55"	D:/CGA/Users/Dugal/MSc	140001	16.0	11.3	7.7	8.7	7.8	3.0	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046230	9.978479	87.037123	17.896480	-10.299952	93.347025	-18.056674	-9.991191	-93.422524	-17.887566	10.313766	-87.162662	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792006584E-001	-3.8496529496E-003	3.0694031918E+003	8.4131613165E-004	-1.0002342058E+000	2.0341802412E+003	2.2603703246E-007	-2.0398202620E-006	1.0000000000E+000	-9.9719170957E-001	-6.7564946997E-003	3.0696902770E+003	2.4396375785E-003	-1.0003101993E+000	2.0271649122E+003	1.8131690665E-007	-2.8295057095E-006	1.0000000000E+000	9.9867709215E-001	-5.2574431544E-003	7.1041013369E+000	3.2294215113E-003	9.9712049144E-001	-5.7205910919E-001	1.5239339814E-007	-1.4155913852E-006	1.0000000000E+000	-2.2514923604E-002	-4.8020929860E+000	8.9998254229E+003	4.7967150656E+000	-3.5210432085E-002	-1.7765932327E+002	2.5082194113E-007	-1.6725853041E-006	1.0000000000E+000	5	144	288	285	44	28	0.07094	288	285	36	29	0.07005	288	223	10	25	0.16799	288	277	58	40	0.28503	0.76
3321b_3172_13~0433	"04/20/13 17:46:54"	D:/CGA/Users/Dugal/MSc	140002	16.0	11.3	7.7	8.7	7.8	3.0	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046273	9.978688	87.036728	17.896331	-10.299854	93.346751	-18.056328	-9.991431	-93.420794	-17.887807	10.313655	-87.160474	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9780773122E-001	-3.9069118143E-003	3.0692049959E+003	8.8509746959E-004	-1.0003219892E+000	2.0341718615E+003	2.5733356427E-007	-2.1224077228E-006	1.0000000000E+000	-9.9713179668E-001	-6.7554269689E-003	3.0697186071E+003	2.5669766197E-003	-1.0004016740E+000	2.0271715958E+003	2.7104325774E-007	-2.8523413228E-006	1.0000000000E+000	9.9913465623E-001	-5.1720930957E-003	6.5814265626E+000	3.2955824775E-003	9.9719647470E-001	-5.5993962153E-001	2.5737887449E-007	-1.4044689304E-006	1.0000000000E+000	-2.2305778615E-002	-4.8030546932E+000	9.0007746048E+003	4.7973199262E+000	-3.5926106293E-002	-1.7758919196E+002	3.3810147864E-007	-1.7938733125E-006	1.0000000000E+000	5	144	288	279	43	31	0.06156	288	280	44	30	0.06218	288	220	6	28	0.15649	288	240	50	29	0.26138	2.13
3321b_3172_13~0434	"04/20/13 17:47:53"	D:/CGA/Users/Dugal/MSc	140003	16.0	11.3	7.7	8.7	7.8	3.0	6.0	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046223	9.978600	87.037085	17.896671	-10.300250	93.347048	-18.056665	-9.991197	-93.422459	-17.887745	10.313949	-87.162669	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9780114868E-001	-3.8515260456E-003	3.0691936365E+003	8.1755948493E-004	-1.0002636268E+000	2.0342662794E+003	2.2499095426E-007	-2.0656405228E-006	1.0000000000E+000	-9.9712008522E-001	-6.6923837949E-003	3.0695481158E+003	2.4882076501E-003	-1.0003654809E+000	2.0271834218E+003	1.8467256420E-007	-2.8324713281E-006	1.0000000000E+000	9.9886972538E-001	-5.2009512970E-003	6.9474984222E+000	3.2492693895E-003	9.9713732729E-001	-4.5313659776E-001	2.0264194767E-007	-1.4015832613E-006	1.0000000000E+000	-2.2947207465E-002	-4.8019875812E+000	9.0003375648E+003	4.7966125185E+000	-3.5311882445E-002	-1.7763061077E+002	2.3665795150E-007	-1.6734923324E-006	1.0000000000E+000	5	144	288	282	34	32	0.06983	288	283	28	29	0.07252	288	211	5	27	0.16202	288	260	55	29	0.24672	2.35
3321b_3172_13~0435	"04/20/13 17:48:51"	D:/CGA/Users/Dugal/MSc	140004	16.0	11.3	7.7	8.7	7.8	3.0	6.0	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046496	9.978674	87.037009	17.896978	-10.300032	93.346759	-18.056532	-9.991370	-93.421068	-17.888468	10.313784	-87.160048	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787713110E-001	-3.7698012377E-003	3.0692418302E+003	7.6230334657E-004	-1.0002380556E+000	2.0342705362E+003	2.1992094721E-007	-2.0342034438E-006	1.0000000000E+000	-9.9720575639E-001	-6.7013357379E-003	3.0698436895E+003	2.5227392226E-003	-1.0003646880E+000	2.0272386239E+003	2.8076853099E-007	-2.8147550948E-006	1.0000000000E+000	9.9866523006E-001	-5.4693009591E-003	7.2501528850E+000	3.2595960453E-003	9.9694709920E-001	-5.1250313130E-001	1.7856282433E-007	-1.5211497591E-006	1.0000000000E+000	-2.2750065613E-002	-4.8022089227E+000	8.9997264679E+003	4.7957201219E+000	-3.6508207025E-002	-1.7626299807E+002	2.2494758815E-007	-1.8208850446E-006	1.0000000000E+000	4	144	288	284	34	33	0.07148	288	284	20	35	0.07136	288	216	5	31	0.16931	288	254	47	32	0.23674	1.76
3321b_3172_13~0436	"04/20/13 17:49:49"	D:/CGA/Users/Dugal/MSc	140005	16.0	11.3	7.7	8.7	7.8	3.1	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.045900	9.978422	87.037204	17.896166	-10.300005	93.346894	-18.056140	-9.991112	-93.422391	-17.887452	10.313775	-87.162276	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786773885E-001	-3.8253614213E-003	3.0691268897E+003	7.3602482983E-004	-1.0002422626E+000	2.0342566456E+003	1.6934762581E-007	-2.0597849055E-006	1.0000000000E+000	-9.9725703785E-001	-6.6450754095E-003	3.0696682985E+003	2.3565344543E-003	-1.0002092151E+000	2.0271719316E+003	1.4753622021E-007	-2.7936515428E-006	1.0000000000E+000	9.9847714775E-001	-5.1937931675E-003	7.1172312785E+000	3.1717879262E-003	9.9684684043E-001	-3.0406399921E-001	1.0639316599E-007	-1.4604472305E-006	1.0000000000E+000	-2.2911990240E-002	-4.8022831269E+000	9.0007759268E+003	4.7968318237E+000	-3.5484638094E-002	-1.7741163628E+002	2.7027633673E-007	-1.6818874489E-006	1.0000000000E+000	4	143	288	274	24	23	0.07117	288	274	22	28	0.06983	288	203	8	27	0.16818	288	242	46	35	0.26493	1.96
3321b_3172_13~0437	"04/20/13 17:50:54"	D:/CGA/Users/Dugal/MSc	140006	16.0	11.3	7.7	8.7	7.8	3.1	6.2	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046414	9.978568	87.036739	17.896734	-10.300157	93.346948	-18.056463	-9.991078	-93.422305	-17.888190	10.313726	-87.161160	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792141770E-001	-3.8069115159E-003	3.0692545565E+003	7.0967682428E-004	-1.0001584131E+000	2.0341948594E+003	1.6834676045E-007	-2.0355636518E-006	1.0000000000E+000	-9.9729831210E-001	-6.6763844780E-003	3.0698171101E+003	2.3573599779E-003	-1.0002197250E+000	2.0271849799E+003	1.6046672607E-007	-2.7853872236E-006	1.0000000000E+000	9.9892252611E-001	-4.9532363275E-003	6.6457315865E+000	3.2680856337E-003	9.9729824691E-001	-6.1711042867E-001	2.0843011151E-007	-1.3600822908E-006	1.0000000000E+000	-2.2496087487E-002	-4.8026033499E+000	9.0001832143E+003	4.7969320575E+000	-3.5462786763E-002	-1.7812446575E+002	2.7975485358E-007	-1.7536316582E-006	1.0000000000E+000	4	143	288	282	21	32	0.07225	288	282	19	39	0.06785	288	198	4	23	0.19323	288	277	52	30	0.28303	1.55
3321b_3172_13~0438	"04/20/13 17:51:53"	D:/CGA/Users/Dugal/MSc	140007	16.0	11.3	7.7	8.7	7.8	3.1	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046360	9.978554	87.037074	17.896798	-10.299774	93.347475	-18.056570	-9.991518	-93.421717	-17.888145	10.313811	-87.161111	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792395397E-001	-3.9064079386E-003	3.0694072747E+003	8.3196212515E-004	-1.0003991676E+000	2.0343602391E+003	2.2093195609E-007	-2.0807571685E-006	1.0000000000E+000	-9.9724005286E-001	-6.7149671106E-003	3.0697713702E+003	2.4736275745E-003	-1.0004098558E+000	2.0272756012E+003	1.9888184024E-007	-2.8174634315E-006	1.0000000000E+000	9.9908510100E-001	-4.8936742912E-003	6.3514216614E+000	3.2271956038E-003	9.9748758111E-001	-6.2391041390E-001	2.0495614739E-007	-1.2674639699E-006	1.0000000000E+000	-2.2908506630E-002	-4.8022854298E+000	9.0001992440E+003	4.7961142151E+000	-3.6415191987E-002	-1.7677960590E+002	2.4674380205E-007	-1.8223755504E-006	1.0000000000E+000	4	144	288	285	40	34	0.07134	288	285	28	32	0.06941	288	187	7	27	0.17358	288	287	67	26	0.25110	1.34
3321b_3172_13~0439	"04/20/13 17:52:49"	D:/CGA/Users/Dugal/MSc	140008	16.0	11.3	7.7	8.7	7.8	3.0	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046236	9.978605	87.037081	17.896737	-10.300114	93.347187	-18.056427	-9.991465	-93.421052	-17.888092	10.314046	-87.162419	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783253862E-001	-3.8640524356E-003	3.0692313213E+003	8.5168011632E-004	-1.0002671001E+000	2.0341959449E+003	2.5397964892E-007	-2.0902412636E-006	1.0000000000E+000	-9.9712142980E-001	-6.6711206793E-003	3.0695426618E+003	2.5684587890E-003	-1.0003381522E+000	2.0271027630E+003	2.3806004188E-007	-2.8456141564E-006	1.0000000000E+000	9.9897710540E-001	-5.0868286663E-003	6.5044068481E+000	3.2699470133E-003	9.9731738593E-001	-5.7498400792E-001	1.9951685567E-007	-1.3422525573E-006	1.0000000000E+000	-2.2771410236E-002	-4.8022912832E+000	9.0003906966E+003	4.7970657335E+000	-3.5307272813E-002	-1.7823379728E+002	2.6731850876E-007	-1.7065206988E-006	1.0000000000E+000	4	144	288	280	88	26	0.07429	288	281	57	29	0.06871	288	211	7	29	0.14102	288	262	60	30	0.29021	1.47
3321b_3172_13~0440	"04/20/13 17:53:49"	D:/CGA/Users/Dugal/MSc	140009	16.0	11.3	7.7	8.7	7.8	3.0	6.0	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046423	9.978868	87.036962	17.896965	-10.299930	93.347277	-18.056510	-9.991693	-93.420237	-17.888418	10.313816	-87.159525	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784005632E-001	-3.7544647601E-003	3.0693495912E+003	8.2735889008E-004	-1.0003596190E+000	2.0344133900E+003	2.7222661091E-007	-2.0082155926E-006	1.0000000000E+000	-9.9725740730E-001	-6.6318953725E-003	3.0697754430E+003	2.4890335226E-003	-1.0003961175E+000	2.0272696218E+003	2.0697906520E-007	-2.7811681330E-006	1.0000000000E+000	9.9917803880E-001	-5.0930151965E-003	6.3110882436E+000	3.2248258564E-003	9.9758894868E-001	-6.2816400559E-001	2.1016923894E-007	-1.3026365708E-006	1.0000000000E+000	-2.2687947064E-002	-4.8025835149E+000	9.0004711317E+003	4.7968869644E+000	-3.5456084261E-002	-1.7785862978E+002	2.5569572469E-007	-1.6930737925E-006	1.0000000000E+000	4	143	288	271	126	16	0.06761	288	273	77	27	0.08288	288	243	218	4	0.05487	288	220	40	30	0.25699	0.74
3321b_3172_13~0441	"04/20/13 17:54:45"	D:/CGA/Users/Dugal/MSc	140010	16.0	11.3	7.7	8.7	7.8	3.0	5.9	4.1	4.1	4.1	Auto	Auto	Auto	Auto	Auto	18.046268	9.978851	87.036996	17.897024	-10.299952	93.347181	-18.056070	-9.991593	-93.420080	-17.888752	10.313723	-87.158794	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9795495976E-001	-3.8639739548E-003	3.0695475264E+003	8.8751284799E-004	-1.0003436738E+000	2.0342987652E+003	2.8664383605E-007	-2.0472942944E-006	1.0000000000E+000	-9.9722800756E-001	-6.7089014037E-003	3.0698536391E+003	2.5675861629E-003	-1.0003652384E+000	2.0271949548E+003	2.8218258828E-007	-2.8252523183E-006	1.0000000000E+000	9.9886695866E-001	-5.2595798409E-003	6.7114346614E+000	3.2847634068E-003	9.9727763559E-001	-6.3988361070E-001	1.6392587585E-007	-1.4208749787E-006	1.0000000000E+000	-2.2514504840E-002	-4.8025429563E+000	8.9998343835E+003	4.7966713964E+000	-3.6049414619E-002	-1.7737413762E+002	2.7648496443E-007	-1.7989475954E-006	1.0000000000E+000	4	144	288	278	111	21	0.06914	288	280	67	27	0.06645	288	258	7	31	0.11132	288	245	86	19	0.29274	1.29
3321b_3172_13~0442	"04/20/13 17:55:51"	D:/CGA/Users/Dugal/MSc	140011	16.0	11.3	7.7	8.7	7.8	3.0	6.0	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046491	9.978770	87.036980	17.897158	-10.300170	93.347517	-18.056837	-9.991592	-93.421204	-17.888355	10.314082	-87.160599	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9804548821E-001	-3.6804219009E-003	3.0697997626E+003	9.0535307141E-004	-1.0002909151E+000	2.0343580582E+003	3.0971776538E-007	-1.9396673563E-006	1.0000000000E+000	-9.9731934290E-001	-6.6091348857E-003	3.0699601018E+003	2.5323007245E-003	-1.0002996995E+000	2.0271692565E+003	2.3877718830E-007	-2.7602758067E-006	1.0000000000E+000	9.9901389465E-001	-5.2877030786E-003	6.6848137855E+000	3.2893613793E-003	9.9726164834E-001	-6.3871290540E-001	2.2214831819E-007	-1.4191455713E-006	1.0000000000E+000	-2.2749671671E-002	-4.8025856197E+000	9.0008368674E+003	4.7973351730E+000	-3.5174369083E-002	-1.7854370960E+002	2.7111183639E-007	-1.6896482186E-006	1.0000000000E+000	5	144	288	280	99	20	0.06459	288	281	59	29	0.06484	288	259	9	33	0.12620	288	231	101	16	0.33114	1.54
3321b_3172_13~0443	"04/20/13 17:56:51"	D:/CGA/Users/Dugal/MSc	140012	16.0	11.3	7.7	8.7	7.8	3.0	6.0	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046405	9.978736	87.037007	17.896741	-10.300492	93.345800	-18.056579	-9.991462	-93.421321	-17.888098	10.314290	-87.160807	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9788800482E-001	-3.9511224333E-003	3.0694760879E+003	8.4201579957E-004	-1.0003663157E+000	2.0343754568E+003	2.7942966441E-007	-2.1147393965E-006	1.0000000000E+000	-9.9723724519E-001	-6.8074731150E-003	3.0700820578E+003	2.5544988540E-003	-1.0004754425E+000	2.0273914927E+003	3.1635507224E-007	-2.8385818657E-006	1.0000000000E+000	9.9856834198E-001	-5.4661838882E-003	7.0931096487E+000	3.1800817691E-003	9.9684117089E-001	-3.9590651482E-001	1.5125250658E-007	-1.5853994146E-006	1.0000000000E+000	-2.2540137827E-002	-4.8027658137E+000	9.0006943897E+003	4.7973542626E+000	-3.5817598366E-002	-1.7826645255E+002	3.0248289501E-007	-1.7750610727E-006	1.0000000000E+000	5	144	288	285	65	32	0.07348	288	285	32	33	0.07295	288	230	9	34	0.12197	288	267	51	31	0.25565	1.27
3321b_3172_13~0444	"04/20/13 17:57:51"	D:/CGA/Users/Dugal/MSc	140013	16.0	11.3	7.7	8.7	7.8	3.0	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046367	9.978725	87.037018	17.897022	-10.300032	93.347658	-18.056511	-9.991708	-93.420684	-17.888438	10.314082	-87.160433	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9799175591E-001	-3.7637532692E-003	3.0695948056E+003	8.8137271254E-004	-1.0003157377E+000	2.0343367175E+003	2.7264045018E-007	-2.0223402234E-006	1.0000000000E+000	-9.9727720224E-001	-6.6557020481E-003	3.0698881759E+003	2.5344808508E-003	-1.0003107303E+000	2.0271437295E+003	2.3499954773E-007	-2.8048283161E-006	1.0000000000E+000	9.9869426633E-001	-5.2061586994E-003	6.7793173966E+000	3.2245193442E-003	9.9707017827E-001	-5.7722018815E-001	1.5176485051E-007	-1.4708318016E-006	1.0000000000E+000	-2.2615517385E-002	-4.8028179096E+000	9.0011955030E+003	4.7980685883E+000	-3.5648366291E-002	-1.7915553236E+002	3.2824770583E-007	-1.7463588177E-006	1.0000000000E+000	5	144	288	280	72	28	0.07445	288	280	43	33	0.07268	288	229	8	30	0.14914	288	263	72	34	0.29372	1.02
3321b_3172_13~0445	"04/20/13 17:58:48"	D:/CGA/Users/Dugal/MSc	140014	16.0	11.3	7.7	8.7	7.8	3.1	6.1	4.3	4.3	4.3	Auto	Auto	Auto	Auto	Auto	18.046141	9.978414	87.037160	17.896305	-10.299727	93.347227	-18.056127	-9.991133	-93.422252	-17.887846	10.313496	-87.161659	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9796111862E-001	-3.9075664044E-003	3.0695945142E+003	8.8149206468E-004	-1.0003232048E+000	2.0342140017E+003	2.6046777292E-007	-2.0497698898E-006	1.0000000000E+000	-9.9727345939E-001	-6.7669971813E-003	3.0700224787E+003	2.5408567848E-003	-1.0003891661E+000	2.0271959446E+003	2.5842746999E-007	-2.8003272263E-006	1.0000000000E+000	9.9908760585E-001	-5.0625762737E-003	6.5642109046E+000	3.1801434371E-003	9.9723586245E-001	-4.4902209711E-001	2.3158905564E-007	-1.3518426898E-006	1.0000000000E+000	-2.2617977193E-002	-4.8016768752E+000	8.9991641421E+003	4.7957730606E+000	-3.6123452082E-002	-1.7638417544E+002	2.3552522339E-007	-1.7927122488E-006	1.0000000000E+000	5	144	288	277	24	40	0.06261	288	278	8	43	0.06398	288	181	8	21	0.15830	288	227	58	27	0.22528	3.44
3321b_3172_13~0446	"04/20/13 17:59:45"	D:/CGA/Users/Dugal/MSc	140015	16.0	11.3	7.7	8.7	7.8	3.1	6.2	4.3	4.3	4.3	Auto	Auto	Auto	Auto	Auto	18.046483	9.978390	87.036783	17.896406	-10.301095	93.344252	-18.057079	-9.990767	-93.424124	-17.887302	10.314593	-87.164535	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793597386E-001	-3.6620579298E-003	3.0692984780E+003	6.7037345355E-004	-1.0000692388E+000	2.0343657442E+003	1.7673151423E-007	-1.9588750815E-006	1.0000000000E+000	-9.9726148128E-001	-6.6838489675E-003	3.0697641449E+003	2.3510394298E-003	-1.0001914864E+000	2.0272467131E+003	1.7362590541E-007	-2.8186305676E-006	1.0000000000E+000	9.9925729268E-001	-5.2347064619E-003	6.5965155334E+000	3.2939642464E-003	9.9744964832E-001	-7.8105962580E-001	3.0019780729E-007	-1.3990437455E-006	1.0000000000E+000	-2.3060940471E-002	-4.8030687384E+000	9.0022839336E+003	4.7979941075E+000	-3.5421795496E-002	-1.7863712413E+002	3.1598303956E-007	-1.6759234276E-006	1.0000000000E+000	4	143	288	271	52	34	0.06765	288	271	34	43	0.06626	288	186	7	31	0.16026	288	295	107	32	0.24272	3.85
3321b_3172_13~0447	"04/20/13 18:00:49"	D:/CGA/Users/Dugal/MSc	140016	16.0	11.3	7.7	8.7	7.8	3.1	6.2	4.3	4.3	4.3	Auto	Auto	Auto	Auto	Auto	18.046411	9.978718	87.036692	17.897025	-10.300205	93.347328	-18.056673	-9.991527	-93.421234	-17.888303	10.314096	-87.160317	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781499137E-001	-3.9138731063E-003	3.0692611992E+003	9.0708343278E-004	-1.0002537921E+000	2.0341182837E+003	2.3542164895E-007	-2.0899227013E-006	1.0000000000E+000	-9.9717772100E-001	-6.7255193408E-003	3.0696806045E+003	2.5753836917E-003	-1.0002895743E+000	2.0269990629E+003	1.9957425680E-007	-2.8295061265E-006	1.0000000000E+000	9.9883739566E-001	-5.6560490381E-003	7.2851195447E+000	3.3113093485E-003	9.9686145196E-001	-6.2026733463E-001	2.7790522291E-007	-1.6353747890E-006	1.0000000000E+000	-2.2372790297E-002	-4.8026584414E+000	9.0004261976E+003	4.7973662785E+000	-3.5589084131E-002	-1.7771113176E+002	3.0344147483E-007	-1.7247548837E-006	1.0000000000E+000	5	144	288	282	43	46	0.06874	288	282	25	50	0.06662	288	181	5	23	0.14874	288	281	75	29	0.25378	2.08
3321b_3172_13~0448	"04/20/13 18:01:47"	D:/CGA/Users/Dugal/MSc	140017	16.0	11.3	7.7	8.7	7.8	3.1	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046088	9.978747	87.037064	17.896593	-10.299799	93.347722	-18.056262	-9.991631	-93.420441	-17.887967	10.313753	-87.161307	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781197258E-001	-3.8871779539E-003	3.0692046672E+003	7.9682921672E-004	-1.0003198778E+000	2.0343152300E+003	2.3971261784E-007	-2.1054256675E-006	1.0000000000E+000	-9.9716413558E-001	-6.7515211595E-003	3.0697678818E+003	2.5057421973E-003	-1.0004237336E+000	2.0272669660E+003	2.5017952542E-007	-2.8516354802E-006	1.0000000000E+000	9.9874614449E-001	-4.9082331226E-003	6.6293738339E+000	3.2429746325E-003	9.9702719943E-001	-4.9404436697E-001	1.3905263212E-007	-1.3596855211E-006	1.0000000000E+000	-2.2839773295E-002	-4.8021505832E+000	9.0000272799E+003	4.7957647467E+000	-3.5793065401E-002	-1.7709256380E+002	2.2140846408E-007	-1.8030572925E-006	1.0000000000E+000	5	144	288	282	83	25	0.08315	288	284	54	24	0.07963	288	234	3	37	0.14061	288	276	87	29	0.28361	1.73
3321b_3172_13~0449	"04/20/13 18:02:49"	D:/CGA/Users/Dugal/MSc	140018	16.0	11.3	7.7	8.7	7.8	3.0	6.1	4.2	4.2	4.2	Auto	Auto	Auto	Auto	Auto	18.046342	9.978587	87.037067	17.896676	-10.300976	93.345037	-18.056631	-9.991014	-93.423089	-17.887884	10.314489	-87.161716	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789021138E-001	-3.8362028439E-003	3.0694260660E+003	8.3252544940E-004	-1.0002652994E+000	2.0342802630E+003	2.5753452736E-007	-2.0356966677E-006	1.0000000000E+000	-9.9723544336E-001	-6.6194541017E-003	3.0698861559E+003	2.4970981609E-003	-1.0003552401E+000	2.0272824944E+003	2.6513348611E-007	-2.7711186114E-006	1.0000000000E+000	9.9877414850E-001	-5.0654725859E-003	6.5759994239E+000	3.2483768355E-003	9.9717676515E-001	-5.5977539773E-001	1.3437487352E-007	-1.3682537106E-006	1.0000000000E+000	-2.2645773646E-002	-4.8028964620E+000	9.0014164376E+003	4.7975509947E+000	-3.5087694794E-002	-1.7832009079E+002	3.0189921976E-007	-1.6649248185E-006	1.0000000000E+000	5	144	288	271	64	33	0.07055	288	273	44	31	0.06804	480	396	13	62	0.12550	288	221	84	21	0.29657	2.21
